ID,rodata,data,hora,mandante,visitante,mandante_Placar,visitante_Placar,ELO_Rating_mandante,ELO_Rating_visitante,Chutes_mandante,Chutes_visitante,Chutes_no_alvo_mandante,Chutes_no_alvo_visitante,Posse_mandante,Posse_visitante,Passes_mandante,Passes_visitante,Precisão_passes_mandante,Precisão_passes_visitante,Faltas_mandante,Faltas_visitante,Cartão_amarelo_mandante,Cartão_amarelo_visitante,Cartão_vermelho_mandante,Cartão_vermelho_visitante,Impedimentos_mandante,Impedimentos_visitante,Escanteios_mandante,Escanteios_visitante,Vencedor
7655,1,11/04/2022,20:01,Juventude,Bragantino,2,2,"913,36","1018,03",13,15,7,2,51%,49%,420,418,81%,79%,16,17,4,5,0,0,5,1,5,4,Empate
7656,2,16/04/2022,16:30,Goias,Palmeiras,1,1,"1014,17","1208,3",9,22,6,6,24%,76%,198,607,60%,84%,16,7,4,0,0,0,0,2,2,6,Empate
7658,2,16/04/2022,19:00,Corinthians,Avai,3,0,"1115,31","920,42",14,15,4,5,55%,45%,597,506,86%,85%,22,12,1,1,0,0,1,5,7,2,Corinthians
7657,2,16/04/2022,19:01,America-MG,Juventude,4,1,"1064,64","913,36",22,13,9,4,45%,55%,378,444,81%,81%,19,11,3,0,0,1,2,2,5,5,America-MG
7659,2,16/04/2022,20:59,Cuiaba,Fluminense,0,1,"1012,55","1142,24",5,12,1,3,38%,62%,333,525,73%,86%,18,14,2,1,0,0,1,0,2,5,Fluminense
7660,2,17/04/2022,11:00,Santos,Coritiba,2,1,"1033,98","973,29",15,22,7,6,35%,65%,287,519,77%,87%,22,10,2,4,0,0,2,0,4,7,Santos
7661,2,17/04/2022,16:00,Flamengo,Sao Paulo,3,1,"1129,29","1088,32",19,6,8,1,53%,47%,420,372,87%,84%,17,25,2,6,0,0,2,1,2,3,Flamengo
7662,2,17/04/2022,17:59,Athletico-PR,Atletico-MG,0,1,"1073,68","1134,04",12,17,3,5,44%,56%,408,521,81%,84%,9,14,2,3,0,0,1,0,2,5,Atletico-MG
7663,2,17/04/2022,17:59,Internacional,Fortaleza,2,1,"1164,08","1092,8",18,7,5,3,52%,48%,476,453,82%,77%,15,13,5,5,0,0,0,3,8,5,Internacional
7664,2,17/04/2022,18:00,Bragantino,Atletico-GO,4,0,"1018,03","1003,14",18,5,8,3,59%,41%,485,366,88%,79%,12,9,1,4,0,0,1,2,13,2,Bragantino
7665,2,17/04/2022,19:01,Ceara,Botafogo-RJ,1,3,"991,86","1021,68",18,11,4,3,65%,35%,469,257,80%,68%,16,15,1,4,1,0,1,2,4,2,Botafogo-RJ
7666,4,20/04/2022,19:30,Flamengo,Palmeiras,0,0,"1129,29","1208,3",17,10,2,2,57%,43%,444,347,86%,76%,15,21,3,4,0,0,1,1,9,6,Empate
7676,3,23/04/2022,16:30,Bragantino,Sao Paulo,1,1,"1018,03","1088,32",15,24,3,7,33%,67%,242,495,67%,83%,13,12,5,2,0,0,1,2,6,9,Empate
7677,3,23/04/2022,16:30,Athletico-PR,Flamengo,1,0,"1073,68","1129,29",10,11,2,6,41%,59%,354,500,75%,81%,15,10,4,2,0,0,2,1,6,5,Athletico-PR
7678,3,23/04/2022,19:00,Palmeiras,Corinthians,3,0,"1208,3","1115,31",20,7,7,1,44%,56%,339,426,78%,84%,13,14,1,2,0,0,3,0,12,3,Palmeiras
7679,3,23/04/2022,19:00,Fluminense,Internacional,0,1,"1142,24","1164,08",12,12,2,4,58%,42%,503,383,85%,76%,15,12,5,3,0,0,4,2,5,4,Internacional
7680,3,23/04/2022,20:59,Atletico-MG,Coritiba,2,2,"1134,04","973,29",20,11,5,4,61%,39%,659,415,89%,85%,10,8,2,1,0,0,0,0,3,3,Empate
7681,3,24/04/2022,15:59,Santos,America-MG,3,0,"1033,98","1064,64",18,19,8,2,39%,61%,324,490,75%,85%,16,8,2,0,0,0,2,1,3,8,Santos
7682,3,24/04/2022,17:59,Juventude,Cuiaba,0,1,"913,36","1012,55",13,10,2,4,58%,42%,428,314,82%,77%,18,19,1,4,1,0,2,1,6,7,Cuiaba
7683,3,24/04/2022,18:30,Atletico-GO,Botafogo-RJ,1,1,"1003,14","1021,68",9,17,2,2,37%,63%,320,526,75%,85%,11,5,2,1,0,0,2,2,2,7,Empate
7684,3,25/04/2022,20:00,Avai,Goias,3,2,"920,42","1014,17",14,18,4,5,40%,60%,255,376,70%,81%,20,20,5,5,1,0,0,3,3,5,Avai
7668,4,30/04/2022,16:30,America-MG,Athletico-PR,1,0,"1064,64","1073,68",7,13,3,6,46%,54%,364,417,75%,79%,19,12,1,0,0,0,4,3,6,11,America-MG
7667,4,30/04/2022,16:31,Ceara,Bragantino,0,1,"991,86","1018,03",14,18,4,6,56%,44%,447,357,76%,77%,11,20,1,5,0,1,4,0,5,4,Bragantino
7669,4,30/04/2022,18:30,Goias,Atletico-MG,2,2,"1014,17","1134,04",7,21,2,5,30%,70%,253,582,70%,88%,20,15,5,4,0,0,0,2,0,10,Empate
7670,4,30/04/2022,19:00,Cuiaba,Atletico-GO,1,1,"1012,55","1003,14",17,14,5,7,51%,49%,475,473,89%,85%,12,14,2,0,0,0,1,0,4,6,Empate
7671,4,01/05/2022,11:01,Botafogo-RJ,Juventude,1,1,"1021,68","913,36",17,7,4,4,61%,39%,402,256,83%,72%,14,18,2,5,0,0,2,2,6,4,Empate
7672,4,01/05/2022,16:00,Corinthians,Fortaleza,1,0,"1115,31","1092,8",6,15,3,5,56%,44%,422,335,80%,73%,14,14,1,3,0,0,1,4,9,4,Corinthians
7673,4,01/05/2022,16:00,Coritiba,Fluminense,3,2,"973,29","1142,24",20,7,8,4,55%,45%,438,386,89%,81%,13,16,0,2,0,1,1,2,8,1,Coritiba
7674,4,01/05/2022,19:00,Internacional,Avai,0,0,"1164,08","920,42",23,11,3,4,61%,39%,537,378,85%,78%,15,16,2,4,0,0,0,0,18,2,Empate
7675,4,02/05/2022,20:00,Sao Paulo,Santos,2,1,"1088,32","1033,98",10,8,3,3,57%,43%,459,353,86%,81%,15,8,2,4,0,0,2,0,2,4,Sao Paulo
7686,5,07/05/2022,16:30,Atletico-MG,America-MG,1,2,"1134,04","1064,64",23,12,8,9,69%,31%,539,261,80%,59%,7,22,4,3,0,1,3,3,11,3,America-MG
7687,5,07/05/2022,20:30,Athletico-PR,Ceara,1,0,"1073,68","991,86",15,16,9,3,40%,60%,285,408,74%,78%,19,8,5,4,0,0,1,1,4,9,Athletico-PR
7688,5,08/05/2022,11:01,Flamengo,Botafogo-RJ,0,1,"1129,29","1021,68",17,13,8,8,53%,47%,408,387,81%,77%,13,18,1,3,0,0,8,1,10,4,Botafogo-RJ
7689,5,08/05/2022,16:00,Palmeiras,Fluminense,1,1,"1208,3","1142,24",19,8,5,2,48%,52%,357,403,85%,83%,10,13,1,2,0,0,3,0,6,3,Empate
7690,5,08/05/2022,16:00,Atletico-GO,Goias,0,1,"1003,14","1014,17",33,6,7,3,77%,23%,531,173,87%,60%,12,11,4,2,0,1,2,2,12,0,Goias
7691,5,08/05/2022,18:00,Bragantino,Corinthians,0,1,"1018,03","1115,31",8,4,2,1,58%,42%,537,416,83%,80%,11,9,1,2,0,0,3,1,1,1,Corinthians
7692,5,08/05/2022,18:00,Santos,Cuiaba,4,1,"1033,98","1012,55",12,16,7,3,47%,53%,417,454,83%,88%,14,12,1,2,0,0,1,2,4,8,Santos
7694,5,08/05/2022,18:59,Fortaleza,Sao Paulo,1,1,"1092,8","1088,32",12,4,3,2,54%,46%,383,339,79%,72%,16,14,2,3,0,0,3,2,9,4,Empate
7693,5,08/05/2022,19:00,Juventude,Internacional,1,1,"913,36","1164,08",12,8,5,3,57%,43%,454,359,82%,76%,22,13,5,5,0,0,2,1,6,3,Empate
7695,5,09/05/2022,20:01,Avai,Coritiba,2,1,"920,42","973,29",12,8,6,4,58%,42%,546,385,84%,79%,14,13,3,3,0,0,0,1,5,7,Avai
7696,7,11/05/2022,20:30,Bragantino,Atletico-MG,1,1,"1018,03","1134,04",6,18,1,4,37%,63%,384,648,77%,84%,13,5,3,2,1,0,1,2,3,10,Empate
7706,6,14/05/2022,16:30,Palmeiras,Bragantino,2,0,"1208,3","1018,03",14,11,7,2,48%,52%,388,410,79%,81%,11,14,2,2,0,0,3,0,7,4,Palmeiras
7707,6,14/05/2022,16:30,Ceara,Flamengo,2,2,"991,86","1129,29",15,11,5,4,41%,59%,333,486,82%,83%,18,22,5,5,0,0,4,0,8,3,Empate
7709,6,14/05/2022,18:59,Atletico-MG,Atletico-GO,2,0,"1134,04","1003,14",14,5,7,0,57%,43%,526,400,82%,80%,16,14,1,2,0,0,2,1,10,2,Atletico-MG
7708,6,14/05/2022,19:01,Internacional,Corinthians,2,2,"1164,08","1115,31",13,15,5,9,47%,53%,385,426,82%,86%,8,7,2,2,0,0,1,3,5,6,Empate
7710,6,14/05/2022,21:01,Fluminense,Athletico-PR,2,1,"1142,24","1073,68",11,12,6,3,64%,36%,525,290,86%,76%,12,12,3,2,0,0,1,1,4,5,Fluminense
7711,6,15/05/2022,16:00,Sao Paulo,Cuiaba,2,1,"1088,32","1012,55",21,6,9,3,74%,26%,593,215,88%,72%,5,15,2,1,0,1,1,0,15,3,Sao Paulo
7712,6,15/05/2022,17:30,Coritiba,America-MG,1,0,"973,29","1064,64",17,9,7,2,59%,41%,410,294,85%,79%,11,23,1,4,0,1,4,1,7,4,Coritiba
7713,6,15/05/2022,18:00,Botafogo-RJ,Fortaleza,3,1,"1021,68","1092,8",13,10,6,3,63%,37%,512,302,84%,73%,14,15,3,0,0,1,3,2,5,1,Botafogo-RJ
7714,6,15/05/2022,18:00,Avai,Juventude,1,2,"920,42","913,36",17,5,5,3,64%,36%,545,302,84%,78%,18,16,2,5,0,2,0,0,6,6,Juventude
7715,6,15/05/2022,18:59,Goias,Santos,1,0,"1014,17","1033,98",10,16,5,3,31%,69%,243,507,72%,88%,14,11,0,0,0,0,0,2,5,9,Goias
7697,7,21/05/2022,16:30,Atletico-GO,Coritiba,2,0,"1003,14","973,29",17,14,3,6,58%,42%,498,358,85%,81%,14,13,4,1,0,2,1,1,3,5,Atletico-GO
7698,7,21/05/2022,16:31,Flamengo,Goias,1,0,"1129,29","1014,17",11,3,6,0,64%,36%,580,316,88%,77%,14,19,1,3,0,0,1,3,6,4,Flamengo
7699,7,21/05/2022,18:29,Santos,Ceara,0,0,"1033,98","991,86",16,11,3,4,51%,49%,382,394,80%,79%,9,13,1,5,0,1,2,1,6,2,Empate
7700,7,21/05/2022,19:00,Juventude,Palmeiras,0,3,"913,36","1208,3",13,20,3,8,45%,55%,380,465,79%,83%,20,6,3,0,0,0,1,2,7,7,Palmeiras
7701,7,21/05/2022,20:59,Cuiaba,Internacional,1,1,"1012,55","1164,08",11,14,3,4,42%,58%,319,426,78%,83%,9,12,1,7,2,0,2,1,4,11,Empate
7702,7,21/05/2022,21:00,America-MG,Botafogo-RJ,1,1,"1064,64","1021,68",12,8,4,5,42%,58%,377,516,74%,82%,19,9,2,1,0,0,3,1,3,5,Empate
7704,7,22/05/2022,15:59,Fortaleza,Fluminense,0,1,"1092,8","1142,24",23,7,8,3,64%,36%,486,290,84%,73%,13,14,1,1,0,0,0,3,12,5,Fluminense
7703,7,22/05/2022,16:02,Corinthians,Sao Paulo,1,1,"1115,31","1088,32",13,14,5,7,56%,44%,513,414,80%,74%,11,12,2,3,0,0,2,2,8,8,Empate
7705,7,22/05/2022,19:00,Athletico-PR,Avai,2,1,"1073,68","920,42",12,9,3,4,42%,58%,345,464,73%,81%,23,17,2,6,0,0,1,0,5,4,Athletico-PR
7716,8,28/05/2022,16:30,Goias,Bragantino,1,1,"1014,17","1018,03",17,14,2,4,52%,48%,358,357,81%,78%,18,22,2,3,0,1,0,1,6,1,Empate
7717,8,28/05/2022,19:01,Sao Paulo,Ceara,2,2,"1088,32","991,86",15,7,5,4,52%,48%,372,356,81%,80%,19,10,2,5,1,0,2,3,8,3,Empate
7718,8,28/05/2022,20:30,Fortaleza,Juventude,1,1,"1092,8","913,36",14,16,3,8,63%,37%,553,334,84%,76%,10,16,2,3,0,0,1,0,8,7,Empate
7720,8,29/05/2022,15:59,Santos,Palmeiras,0,1,"1033,98","1208,3",18,17,4,4,44%,56%,384,477,80%,87%,19,15,5,1,0,0,1,2,3,4,Palmeiras
7719,8,29/05/2022,16:01,Coritiba,Botafogo-RJ,1,0,"973,29","1021,68",15,18,5,3,27%,73%,188,485,59%,83%,10,12,5,3,0,0,3,4,5,9,Coritiba
7721,8,29/05/2022,17:59,Cuiaba,Athletico-PR,0,1,"1012,55","1073,68",10,19,0,8,59%,41%,460,333,86%,78%,9,17,5,0,0,0,0,4,8,8,Athletico-PR
7722,8,29/05/2022,18:01,Corinthians,America-MG,1,1,"1115,31","1064,64",7,13,4,5,63%,37%,541,316,81%,69%,13,19,2,1,0,0,0,1,6,5,Empate
7723,8,29/05/2022,18:01,Fluminense,Flamengo,1,2,"1142,24","1129,29",17,7,6,3,63%,37%,505,302,86%,76%,9,16,3,5,1,1,2,4,12,2,Flamengo
7724,8,29/05/2022,18:59,Atletico-MG,Avai,2,1,"1134,04","920,42",27,5,7,1,62%,38%,496,321,83%,75%,14,10,3,2,0,1,2,0,13,0,Atletico-MG
7725,8,30/05/2022,19:59,Internacional,Atletico-GO,1,1,"1164,08","1003,14",10,20,5,7,44%,56%,433,524,83%,84%,7,16,1,2,0,0,0,0,3,12,Empate
7685,3,01/06/2022,20:29,Fortaleza,Ceara,0,1,"1092,8","991,86",11,19,3,7,40%,60%,299,451,73%,87%,18,18,5,4,1,0,0,2,4,1,Ceara
7726,9,04/06/2022,16:30,America-MG,Cuiaba,2,1,"1064,64","1012,55",16,5,6,2,52%,48%,448,421,76%,76%,11,11,0,1,0,0,3,4,8,4,America-MG
7728,9,04/06/2022,18:59,Ceara,Coritiba,1,1,"991,86","973,29",22,14,10,6,51%,49%,424,419,84%,80%,14,9,1,4,0,0,4,1,5,6,Empate
7727,9,04/06/2022,19:00,Athletico-PR,Santos,2,2,"1073,68","1033,98",14,14,4,3,41%,59%,296,421,78%,81%,21,11,5,3,0,0,2,0,7,6,Empate
7729,9,04/06/2022,19:01,Avai,Sao Paulo,1,1,"920,42","1088,32",17,16,6,4,54%,46%,445,387,77%,73%,11,23,2,2,0,0,1,2,4,7,Empate
7730,9,04/06/2022,20:31,Atletico-GO,Corinthians,0,1,"1003,14","1115,31",14,10,3,1,57%,43%,528,435,85%,83%,9,11,3,3,0,0,3,0,9,0,Corinthians
7731,9,05/06/2022,11:00,Juventude,Fluminense,1,0,"913,36","1142,24",11,6,3,2,48%,52%,251,259,40%,39%,21,10,3,4,0,1,5,1,5,7,Juventude
7732,9,05/06/2022,16:00,Flamengo,Fortaleza,1,2,"1129,29","1092,8",11,12,3,6,66%,34%,526,280,87%,75%,9,21,3,4,0,0,2,5,9,3,Fortaleza
7733,9,05/06/2022,16:00,Palmeiras,Atletico-MG,0,0,"1208,3","1134,04",16,11,3,3,49%,51%,367,378,78%,82%,8,19,1,3,0,0,0,4,6,2,Empate
7734,9,05/06/2022,18:59,Bragantino,Internacional,0,2,"1018,03","1164,08",8,9,2,5,48%,52%,434,479,82%,82%,20,12,3,3,0,0,2,1,7,3,Internacional
7735,9,06/06/2022,20:00,Botafogo-RJ,Goias,1,2,"1021,68","1014,17",16,11,5,4,63%,37%,464,282,85%,70%,11,22,2,2,0,0,1,1,9,2,Goias
7736,10,07/06/2022,21:30,Cuiaba,Corinthians,1,0,"1012,55","1115,31",11,11,4,4,39%,61%,354,552,79%,87%,10,11,1,2,1,0,0,0,4,3,Cuiaba
7737,10,08/06/2022,19:00,America-MG,Ceara,0,2,"1064,64","991,86",16,7,3,3,57%,43%,452,348,78%,70%,18,20,2,3,0,0,3,0,4,4,Ceara
7738,10,08/06/2022,19:04,Juventude,Athletico-PR,1,3,"913,36","1073,68",17,7,4,6,55%,45%,385,340,75%,68%,9,10,2,4,0,0,0,1,11,5,Athletico-PR
7739,10,08/06/2022,20:29,Atletico-GO,Avai,2,1,"1003,14","920,42",13,10,5,3,53%,47%,429,394,79%,79%,12,12,1,3,0,1,1,0,8,6,Atletico-GO
7740,10,08/06/2022,20:30,Bragantino,Flamengo,1,0,"1018,03","1129,29",12,13,2,3,31%,69%,253,551,77%,88%,11,16,1,4,1,0,2,1,5,7,Bragantino
7741,10,08/06/2022,21:30,Fluminense,Atletico-MG,5,3,"1142,24","1134,04",13,11,9,6,43%,57%,332,425,78%,84%,13,15,3,3,0,0,1,3,1,9,Fluminense
7742,10,08/06/2022,21:30,Santos,Internacional,1,1,"1033,98","1164,08",22,11,6,6,52%,48%,414,411,80%,79%,11,16,2,1,0,0,2,1,10,3,Empate
7743,10,09/06/2022,19:00,Palmeiras,Botafogo-RJ,4,0,"1208,3","1021,68",14,12,6,3,47%,53%,391,440,83%,85%,16,14,1,1,0,0,3,0,7,4,Palmeiras
7744,10,09/06/2022,20:00,Coritiba,Sao Paulo,1,1,"973,29","1088,32",11,16,2,4,40%,60%,318,467,77%,83%,12,13,3,3,0,0,1,1,1,10,Empate
7745,10,09/06/2022,20:00,Fortaleza,Goias,1,1,"1092,8","1014,17",20,12,4,2,52%,48%,391,379,80%,82%,12,18,1,2,0,0,5,2,6,2,Empate
7746,11,11/06/2022,16:31,Corinthians,Juventude,2,0,"1115,31","913,36",13,8,3,2,58%,42%,573,427,86%,81%,15,12,1,4,0,0,3,4,4,5,Corinthians
7747,11,11/06/2022,19:00,Atletico-MG,Santos,1,1,"1134,04","1033,98",16,12,4,6,68%,32%,601,277,88%,79%,11,16,4,4,0,1,1,2,5,6,Empate
7749,11,11/06/2022,19:00,Cuiaba,Bragantino,1,1,"1012,55","1018,03",19,8,5,4,43%,57%,334,450,77%,81%,14,15,1,3,0,0,0,0,5,4,Empate
7748,11,11/06/2022,19:01,Fluminense,Atletico-GO,0,2,"1142,24","1003,14",15,17,4,9,47%,53%,404,484,84%,84%,10,13,3,2,1,0,2,3,10,6,Atletico-GO
7750,11,11/06/2022,21:00,Internacional,Flamengo,3,1,"1164,08","1129,29",11,16,4,3,32%,68%,290,599,76%,88%,15,14,3,3,0,0,3,1,4,4,Internacional
7751,11,12/06/2022,16:00,Goias,Ceara,1,1,"1014,17","991,86",12,20,4,6,49%,51%,360,369,81%,75%,20,14,6,2,0,1,1,3,2,10,Empate
7752,11,12/06/2022,16:00,Sao Paulo,America-MG,1,0,"1088,32","1064,64",15,11,2,5,47%,53%,406,438,77%,75%,14,16,2,2,0,0,2,0,2,4,Sao Paulo
7753,11,12/06/2022,18:01,Coritiba,Palmeiras,0,2,"973,29","1208,3",11,16,4,6,47%,53%,410,466,84%,86%,11,13,1,2,1,0,1,2,5,6,Palmeiras
7754,11,12/06/2022,18:59,Fortaleza,Athletico-PR,0,0,"1092,8","1073,68",23,7,6,0,64%,36%,500,293,80%,66%,13,12,1,3,0,0,1,2,7,1,Empate
7755,11,13/06/2022,19:00,Botafogo-RJ,Avai,0,1,"1021,68","920,42",22,9,7,2,51%,49%,415,409,74%,76%,19,22,4,4,0,1,1,5,7,1,Avai
7756,12,14/06/2022,21:30,Juventude,Santos,1,2,"913,36","1033,98",10,18,1,9,34%,66%,326,630,76%,87%,19,14,1,2,1,0,0,2,4,9,Santos
7757,12,15/06/2022,19:00,Ceara,Atletico-MG,0,0,"991,86","1134,04",16,14,3,2,53%,47%,482,456,81%,79%,14,17,2,3,0,0,1,0,5,2,Empate
7758,12,15/06/2022,19:00,Bragantino,Coritiba,4,2,"1018,03","973,29",18,16,7,5,53%,47%,449,413,80%,80%,13,12,2,1,0,0,1,1,4,5,Bragantino
7759,12,15/06/2022,20:30,Goias,Internacional,1,2,"1014,17","1164,08",7,16,3,8,53%,47%,425,407,84%,80%,11,14,4,3,0,0,4,0,8,2,Internacional
7760,12,15/06/2022,20:30,Flamengo,Cuiaba,2,0,"1129,29","1012,55",15,6,6,1,63%,37%,622,352,90%,84%,17,14,1,2,0,0,3,0,4,3,Flamengo
7762,12,15/06/2022,21:30,America-MG,Fluminense,0,0,"1064,64","1142,24",9,20,4,3,21%,79%,183,685,64%,89%,12,9,3,1,1,0,0,1,3,8,Empate
7761,12,15/06/2022,21:32,Athletico-PR,Corinthians,1,1,"1073,68","1115,31",21,11,2,6,43%,57%,384,522,82%,86%,12,9,2,2,1,1,3,0,11,4,Empate
7763,12,16/06/2022,16:00,Botafogo-RJ,Sao Paulo,1,0,"1021,68","1088,32",17,6,3,2,32%,68%,276,573,71%,82%,17,17,6,3,0,0,1,4,3,3,Botafogo-RJ
7764,12,16/06/2022,17:59,Palmeiras,Atletico-GO,4,2,"1208,3","1003,14",29,10,12,2,49%,51%,361,392,82%,83%,12,16,2,1,0,1,2,2,12,4,Palmeiras
7765,12,16/06/2022,19:00,Avai,Fortaleza,3,2,"920,42","1092,8",12,4,4,3,51%,49%,435,424,80%,81%,16,17,1,3,0,0,2,2,3,4,Avai
7766,13,18/06/2022,18:59,Cuiaba,Ceara,0,0,"1012,55","991,86",14,9,1,1,45%,55%,368,454,79%,83%,15,10,0,2,0,0,1,6,7,6,Empate
7767,13,18/06/2022,21:00,Santos,Bragantino,2,2,"1033,98","1018,03",12,18,5,7,43%,57%,341,441,81%,85%,13,18,4,3,0,0,0,0,3,9,Empate
7768,13,19/06/2022,15:59,Atletico-MG,Flamengo,2,0,"1134,04","1129,29",16,10,3,3,48%,52%,373,406,84%,85%,18,13,4,1,0,0,1,1,9,8,Atletico-MG
7769,13,19/06/2022,16:01,Coritiba,Athletico-PR,0,1,"973,29","1073,68",24,10,3,3,61%,39%,372,251,80%,70%,12,11,4,6,2,0,3,2,12,1,Athletico-PR
7770,13,19/06/2022,16:01,Corinthians,Goias,1,0,"1115,31","1014,17",17,9,3,2,67%,33%,603,300,85%,73%,7,13,1,4,0,0,3,1,6,4,Corinthians
7771,13,19/06/2022,18:00,Internacional,Botafogo-RJ,2,3,"1164,08","1021,68",18,10,8,6,78%,22%,597,178,87%,60%,13,13,4,6,2,2,5,3,7,2,Botafogo-RJ
7772,13,19/06/2022,18:00,Fortaleza,America-MG,1,0,"1092,8","1064,64",18,14,8,4,51%,49%,355,325,70%,69%,8,5,1,0,0,0,1,5,5,8,Fortaleza
7773,13,19/06/2022,18:01,Atletico-GO,Juventude,3,1,"1003,14","913,36",26,5,6,3,66%,34%,513,276,87%,72%,15,11,3,4,0,1,1,1,7,2,Atletico-GO
7774,13,19/06/2022,19:01,Fluminense,Avai,2,0,"1142,24","920,42",19,9,3,4,49%,51%,479,486,87%,83%,8,15,0,3,0,0,1,4,6,3,Fluminense
7775,13,20/06/2022,20:00,Sao Paulo,Palmeiras,1,2,"1088,32","1208,3",12,23,3,7,39%,61%,287,446,73%,82%,17,9,3,1,0,0,1,2,3,7,Palmeiras
7776,14,24/06/2022,21:29,Internacional,Coritiba,3,0,"1164,08","973,29",15,14,8,4,56%,44%,550,427,88%,88%,9,16,2,4,0,0,0,2,1,9,Internacional
7777,14,25/06/2022,16:30,Athletico-PR,Bragantino,4,2,"1073,68","1018,03",10,23,6,6,30%,70%,247,560,68%,87%,14,11,4,1,0,0,0,3,5,10,Athletico-PR
7778,14,25/06/2022,19:00,Flamengo,America-MG,3,0,"1129,29","1064,64",23,15,7,5,53%,47%,430,387,78%,77%,17,13,1,2,0,0,2,1,7,7,Flamengo
7779,14,25/06/2022,19:00,Corinthians,Santos,0,0,"1115,31","1033,98",9,7,1,2,62%,38%,527,335,85%,73%,20,10,3,3,0,0,0,4,3,2,Empate
7780,14,25/06/2022,20:59,Atletico-MG,Fortaleza,3,2,"1134,04","1092,8",17,8,6,3,67%,33%,663,328,90%,77%,14,15,0,5,0,0,1,0,1,3,Atletico-MG
7781,14,26/06/2022,16:01,Avai,Palmeiras,2,2,"920,42","1208,3",7,15,4,4,49%,51%,395,392,78%,74%,18,17,4,1,0,0,0,1,2,5,Empate
7782,14,26/06/2022,16:03,Botafogo-RJ,Fluminense,0,1,"1021,68","1142,24",9,11,1,3,20%,80%,182,730,66%,89%,18,14,3,2,0,0,1,1,1,6,Fluminense
7783,14,26/06/2022,18:00,Goias,Cuiaba,1,0,"1014,17","1012,55",15,13,5,2,46%,54%,311,356,71%,75%,14,16,3,3,0,1,2,0,4,6,Goias
7784,14,26/06/2022,18:00,Ceara,Atletico-GO,1,1,"991,86","1003,14",10,7,5,2,49%,51%,352,369,82%,81%,16,18,2,2,0,0,0,6,4,2,Empate
7785,14,26/06/2022,18:01,Sao Paulo,Juventude,0,0,"1088,32","913,36",29,4,9,2,59%,41%,527,400,87%,80%,15,7,3,4,0,0,0,1,16,1,Empate
7786,15,02/07/2022,16:29,Juventude,Atletico-MG,1,2,"913,36","1134,04",17,8,3,4,56%,44%,574,475,90%,88%,11,11,2,1,0,0,1,0,6,6,Atletico-MG
7787,15,02/07/2022,16:31,Fluminense,Corinthians,4,0,"1142,24","1115,31",15,3,6,2,58%,42%,519,374,90%,82%,11,12,0,3,0,0,4,0,6,4,Fluminense
7788,15,02/07/2022,19:00,Santos,Flamengo,1,2,"1033,98","1129,29",16,12,7,6,46%,54%,418,489,82%,86%,15,13,4,2,0,0,2,0,7,3,Flamengo
7789,15,02/07/2022,19:00,Ceara,Internacional,1,1,"991,86","1164,08",9,12,4,5,61%,39%,391,257,84%,77%,24,20,4,3,0,1,3,0,3,2,Empate
7790,15,02/07/2022,21:00,Palmeiras,Athletico-PR,0,2,"1208,3","1073,68",35,13,7,5,72%,28%,553,231,84%,60%,12,15,1,2,1,0,0,0,9,2,Athletico-PR
7791,15,03/07/2022,11:00,Avai,Cuiaba,1,2,"920,42","1012,55",12,13,3,3,60%,40%,562,374,84%,76%,10,12,0,0,0,0,3,2,4,4,Cuiaba
7792,15,03/07/2022,16:00,Atletico-GO,Sao Paulo,1,2,"1003,14","1088,32",11,8,3,2,53%,47%,376,346,81%,78%,9,20,5,7,0,0,2,1,3,0,Sao Paulo
7793,15,03/07/2022,18:00,America-MG,Goias,1,0,"1064,64","1014,17",21,21,5,3,53%,47%,412,377,77%,78%,14,8,2,2,0,0,2,2,11,3,America-MG
7794,15,03/07/2022,18:46,Coritiba,Fortaleza,2,1,"973,29","1092,8",11,22,4,7,37%,63%,288,479,75%,87%,11,22,2,3,1,0,1,1,2,6,Coritiba
7795,15,04/07/2022,20:00,Bragantino,Botafogo-RJ,0,1,"1018,03","1021,68",18,9,6,1,65%,35%,434,248,77%,67%,11,19,1,4,1,0,6,0,9,4,Botafogo-RJ
7796,16,09/07/2022,16:30,Bragantino,Avai,4,0,"1018,03","920,42",37,8,13,2,46%,54%,355,434,76%,81%,5,6,1,3,0,0,1,0,19,7,Bragantino
7797,16,09/07/2022,19:05,Fluminense,Ceara,2,1,"1142,24","991,86",18,17,6,6,60%,40%,501,344,87%,79%,16,17,2,3,0,0,0,2,9,10,Fluminense
7798,16,09/07/2022,20:30,Goias,Athletico-PR,2,1,"1014,17","1073,68",11,20,3,4,34%,66%,256,481,70%,86%,15,10,2,1,0,0,0,3,2,2,Goias
7799,16,10/07/2022,11:01,Coritiba,Juventude,2,2,"973,29","913,36",19,15,2,6,47%,53%,350,426,81%,81%,19,11,1,2,0,0,0,0,11,7,Empate
7800,16,10/07/2022,16:01,Corinthians,Flamengo,1,0,"1115,31","1129,29",7,12,2,4,49%,51%,433,457,81%,82%,7,12,2,4,0,0,3,1,6,3,Corinthians
7802,16,10/07/2022,18:00,Fortaleza,Palmeiras,0,0,"1092,8","1208,3",12,12,6,5,39%,61%,295,454,74%,83%,9,15,0,1,0,0,1,2,2,6,Empate
