partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
6023,27,Fluminense,13,4,39%,274,80%,16,4,0,1,4
6023,27,Flamengo,13,4,61%,413,80%,17,2,0,2,10
6025,27,Palmeiras,13,4,46%,334,80%,23,1,0,0,2
6025,27,Bahia,17,10,54%,390,80%,24,2,0,0,7
6007,28,Vasco,11,1,39%,325,80%,16,5,0,0,7
6007,28,Botafogo-RJ,17,2,61%,513,80%,13,3,0,1,1
6008,28,Athletico-PR,7,2,44%,461,80%,12,2,1,1,0
6008,28,Sao Paulo,23,8,56%,583,80%,6,1,0,0,6
6010,28,Atletico-GO,14,4,42%,436,80%,18,1,1,2,2
6010,28,Palmeiras,15,9,58%,615,80%,13,1,0,1,3
6011,28,Fluminense,19,4,51%,486,80%,18,2,0,1,6
6011,28,Avai,6,2,49%,463,80%,12,2,0,2,6
6009,28,Flamengo,16,5,58%,423,80%,17,2,0,5,2
6009,28,Chapecoense,15,4,42%,296,80%,23,2,0,1,7
6012,28,Atletico-MG,12,2,52%,431,80%,14,2,0,2,3
6012,28,Sport,20,6,48%,381,80%,19,2,0,0,6
6013,28,Coritiba,13,4,55%,437,80%,14,4,0,1,2
6013,28,Gremio,6,1,45%,352,80%,16,3,0,4,11
6014,28,Bahia,7,3,47%,451,80%,11,0,0,2,7
6014,28,Corinthians,8,3,53%,515,80%,16,2,0,2,4
6015,28,Vitoria,21,6,45%,381,80%,15,4,0,0,12
6015,28,Santos,14,6,55%,463,80%,12,2,0,0,5
6027,29,Cruzeiro,13,2,65%,623,80%,9,1,0,0,7
6027,29,Coritiba,16,3,35%,337,80%,7,1,0,2,7
6026,29,Vasco,10,4,53%,483,80%,10,2,0,1,5
6026,29,Atletico-GO,10,4,47%,429,80%,23,2,1,0,7
6028,29,Chapecoense,17,7,49%,420,80%,15,3,0,2,4
6028,29,Atletico-MG,4,2,51%,427,80%,16,1,1,4,6
6030,29,Fluminense,12,6,36%,339,80%,23,2,0,2,4
6030,29,Sao Paulo,10,2,64%,596,80%,12,0,0,3,1
6031,29,Corinthians,7,0,55%,557,80%,13,1,0,1,2
6031,29,Gremio,10,3,45%,453,80%,14,1,0,1,4
6029,29,Avai,17,6,41%,338,80%,20,2,0,1,8
6029,29,Botafogo-RJ,10,2,59%,503,80%,22,4,0,0,4
6032,29,Vitoria,20,7,63%,515,80%,11,0,0,1,9
6032,29,Athletico-PR,9,7,37%,328,80%,12,3,0,2,4
6033,29,Ponte Preta,8,0,36%,283,80%,18,4,0,5,4
6033,29,Palmeiras,14,7,64%,513,80%,14,0,0,1,10
6034,29,Bahia,12,3,37%,291,80%,11,4,0,0,2
6034,29,Flamengo,16,8,63%,497,80%,23,5,0,2,7
6035,29,Santos,8,3,46%,389,80%,23,5,0,2,1
6035,29,Sport,29,8,54%,408,80%,17,1,0,3,11
6036,30,Vasco,11,4,47%,362,80%,10,1,1,1,8
6036,30,Coritiba,7,2,53%,416,80%,15,2,0,0,2
6039,30,Palmeiras,12,5,51%,482,80%,19,1,0,0,4
6039,30,Gremio,6,2,49%,472,80%,17,2,0,4,2
6037,30,Santos,18,8,57%,542,80%,15,1,0,4,10
6037,30,Atletico-GO,14,3,43%,423,80%,14,1,0,3,2
6042,30,Atletico-MG,14,5,41%,337,80%,14,4,0,1,3
6042,30,Cruzeiro,15,5,59%,467,80%,23,2,0,2,6
6040,30,Sao Paulo,5,3,40%,366,80%,14,1,0,0,3
6040,30,Flamengo,10,3,60%,514,80%,12,1,0,1,8
6041,30,Sport,9,1,43%,376,80%,13,2,0,1,4
6041,30,Athletico-PR,17,8,57%,488,80%,15,0,0,1,5
6038,30,Vitoria,9,2,46%,370,80%,17,3,0,0,2
6038,30,Bahia,8,6,54%,411,80%,12,2,0,1,5
6044,30,Ponte Preta,29,2,69%,513,80%,19,5,0,0,12
6044,30,Avai,11,3,31%,251,80%,19,2,0,2,5
6043,30,Chapecoense,9,3,33%,291,80%,22,1,0,2,4
6043,30,Fluminense,13,3,67%,608,80%,12,1,0,1,3
6045,30,Botafogo-RJ,17,6,38%,375,80%,19,3,0,2,6
6045,30,Corinthians,8,3,62%,629,80%,14,2,0,0,2
6046,31,Sao Paulo,15,5,45%,385,80%,12,1,0,0,7
6046,31,Santos,7,2,55%,460,80%,31,6,0,2,4
6047,31,Vasco,8,0,43%,348,80%,12,1,0,1,2
6047,31,Flamengo,14,4,57%,457,80%,16,1,0,3,5
6048,31,Chapecoense,6,2,37%,388,80%,20,4,0,0,4
6048,31,Athletico-PR,15,4,63%,630,80%,6,1,0,5,6
6050,31,Fluminense,11,5,68%,579,80%,19,1,0,1,2
6050,31,Bahia,6,1,32%,274,80%,17,3,1,1,4
6051,31,Atletico-MG,16,2,60%,469,80%,21,1,0,2,8
6051,31,Botafogo-RJ,9,1,40%,317,80%,16,2,0,0,3
6049,31,Ponte Preta,8,2,32%,263,80%,19,4,0,3,3
6049,31,Corinthians,19,7,68%,567,80%,12,1,0,1,8
6052,31,Vitoria,15,8,60%,487,80%,19,1,0,0,16
6052,31,Atletico-GO,6,2,40%,348,80%,18,3,0,1,2
6053,31,Coritiba,16,11,41%,281,80%,21,6,0,2,7
6053,31,Sport,21,10,59%,371,80%,21,3,0,1,11
6054,31,Avai,21,7,53%,472,80%,13,1,0,0,10
6054,31,Gremio,8,4,47%,444,80%,19,2,0,1,4
6055,31,Cruzeiro,4,4,36%,375,80%,9,2,0,4,2
6055,31,Palmeiras,24,10,64%,615,80%,9,0,0,0,15
6056,32,Atletico-MG,14,4,51%,448,80%,18,3,0,4,7
6056,32,Santos,16,5,49%,437,80%,12,1,0,3,10
6058,32,Sao Paulo,12,2,60%,637,80%,9,0,0,0,4
6058,32,Atletico-GO,6,1,40%,409,80%,17,2,0,2,2
6057,32,Botafogo-RJ,6,3,41%,351,80%,16,3,0,0,1
6057,32,Fluminense,17,2,59%,493,80%,16,4,0,1,5
6059,32,Avai,7,2,53%,430,80%,6,2,0,2,6
6059,32,Coritiba,15,7,47%,405,80%,15,1,0,2,3
6061,32,Cruzeiro,16,4,47%,488,80%,9,1,0,2,4
6061,32,Athletico-PR,9,2,53%,536,80%,13,2,0,1,5
6062,32,Flamengo,9,2,41%,466,80%,14,0,0,0,3
6062,32,Gremio,11,6,59%,660,80%,12,0,0,0,2
6060,32,Palmeiras,16,2,61%,386,80%,11,5,1,1,7
6060,32,Corinthians,13,8,39%,250,80%,21,6,0,2,6
6063,32,Ponte Preta,7,0,49%,368,80%,18,2,0,1,7
6063,32,Bahia,17,6,51%,394,80%,16,1,0,0,7
6064,32,Vitoria,17,6,60%,495,80%,23,4,0,2,3
6064,32,Vasco,3,2,40%,343,80%,17,3,0,1,1
6065,32,Sport,7,3,58%,425,80%,16,3,1,3,2
6065,32,Chapecoense,9,5,42%,308,80%,21,3,0,1,0
6066,33,Ponte Preta,20,8,41%,357,80%,19,4,1,0,9
6066,33,Gremio,8,2,59%,526,80%,14,3,0,0,3
6067,33,Bahia,10,6,55%,438,80%,25,2,0,0,3
6067,33,Avai,22,5,45%,353,80%,18,2,0,4,10
6068,33,Botafogo-RJ,6,3,36%,346,80%,20,4,0,1,0
6068,33,Sport,15,4,64%,575,80%,13,2,0,0,9
6069,33,Athletico-PR,16,1,62%,549,80%,11,2,0,0,9
6069,33,Corinthians,7,3,38%,347,80%,11,1,0,0,2
6072,33,Vitoria,8,4,26%,227,80%,20,3,1,1,3
6072,33,Palmeiras,12,3,74%,642,80%,10,1,0,3,4
6070,33,Vasco,20,6,42%,345,80%,14,5,0,3,6
6070,33,Santos,8,3,58%,466,80%,14,2,0,2,6
6071,33,Cruzeiro,8,2,48%,468,80%,10,3,0,1,2
6071,33,Flamengo,16,5,52%,475,80%,17,2,0,2,6
6074,33,Atletico-GO,11,3,46%,446,80%,13,5,0,3,2
6074,33,Atletico-MG,13,5,54%,517,80%,19,6,0,0,8
6073,33,Sao Paulo,17,5,69%,604,80%,8,1,0,0,13
6073,33,Chapecoense,6,2,31%,287,80%,14,2,0,1,3
6075,33,Fluminense,13,2,62%,435,80%,11,3,0,2,7
6075,33,Coritiba,17,7,38%,273,80%,20,4,0,0,10
6076,34,Botafogo-RJ,14,4,57%,627,80%,13,0,0,1,5
6076,34,Athletico-PR,6,3,43%,488,80%,14,1,0,4,2
6077,34,Avai,7,2,34%,333,80%,12,3,0,2,6
6077,34,Corinthians,17,5,66%,651,80%,15,3,0,0,7
6079,34,Flamengo,11,1,55%,456,80%,18,1,0,6,5
6079,34,Palmeiras,10,5,45%,387,80%,12,0,0,0,4
6080,34,Sport,12,3,59%,525,80%,15,3,0,1,9
6080,34,Atletico-GO,6,3,41%,379,80%,20,0,0,1,2
6081,34,Gremio,16,5,72%,624,80%,14,0,0,2,8
6081,34,Vitoria,8,2,28%,255,80%,16,1,1,1,2
6078,34,Sao Paulo,7,1,49%,386,80%,15,2,1,2,3
6078,34,Vasco,25,3,51%,380,80%,15,2,0,2,5
6082,34,Atletico-MG,11,6,43%,359,80%,13,4,0,1,2
6082,34,Bahia,21,6,57%,446,80%,12,1,0,0,8
6083,34,Cruzeiro,17,8,56%,556,80%,13,4,0,1,8
6083,34,Fluminense,12,5,44%,445,80%,8,2,1,1,5
6084,34,Ponte Preta,14,3,40%,282,80%,15,2,0,1,10
6084,34,Coritiba,9,3,60%,420,80%,17,2,0,3,5
6085,34,Chapecoense,12,5,43%,374,80%,10,0,0,1,4
6085,34,Santos,9,3,57%,481,80%,16,3,0,3,6
6086,35,Athletico-PR,5,2,60%,507,80%,10,3,0,1,6
6086,35,Ponte Preta,8,5,40%,337,80%,12,1,0,1,5
6087,35,Cruzeiro,23,8,63%,626,80%,10,4,0,1,8
6087,35,Avai,9,3,37%,394,80%,9,2,0,1,1
6088,35,Gremio,13,5,38%,431,80%,16,1,0,3,7
6088,35,Sao Paulo,9,4,62%,679,80%,12,3,0,1,3
6089,35,Vasco,21,7,56%,472,80%,12,1,0,3,14
6089,35,Atletico-MG,12,5,44%,396,80%,17,0,0,6,4
6090,35,Corinthians,14,4,63%,503,80%,12,1,0,0,3
6090,35,Fluminense,11,2,37%,299,80%,26,6,0,1,8
6091,35,Atletico-GO,13,5,35%,308,80%,17,3,0,3,5
6091,35,Botafogo-RJ,19,3,65%,537,80%,12,1,0,1,8
6093,35,Palmeiras,16,5,57%,487,80%,7,0,0,0,5
6093,35,Sport,15,7,43%,360,80%,15,2,0,8,8
6092,35,Chapecoense,9,4,51%,349,80%,17,1,0,2,4
6092,35,Vitoria,8,3,49%,340,80%,18,4,0,1,1
6094,35,Coritiba,5,1,31%,235,80%,20,3,0,0,4
6094,35,Flamengo,13,4,69%,499,80%,12,5,0,1,3
6095,35,Bahia,10,4,40%,338,80%,17,3,0,1,3
6095,35,Santos,12,7,60%,491,80%,16,2,0,1,11
6099,36,Atletico-GO,14,5,60%,509,80%,12,4,0,1,4
6099,36,Chapecoense,15,5,40%,343,80%,23,4,0,2,5
6097,36,Flamengo,16,6,49%,428,80%,20,4,0,3,6
6097,36,Corinthians,14,6,51%,438,80%,16,4,0,0,8
6098,36,Cruzeiro,19,3,66%,575,80%,7,2,0,0,7
6098,36,Vitoria,12,4,34%,303,80%,20,3,0,2,3
6100,36,Botafogo-RJ,11,4,36%,327,80%,17,3,0,1,5
6100,36,Sao Paulo,9,2,64%,588,80%,13,2,0,0,4
6096,36,Bahia,8,2,54%,434,80%,16,3,0,1,3
6096,36,Sport,15,6,46%,360,80%,21,4,0,0,8
6102,36,Atletico-MG,10,6,48%,398,80%,10,2,0,1,5
6102,36,Coritiba,10,3,52%,413,80%,15,5,0,0,11
6103,36,Santos,11,7,42%,414,80%,22,2,0,3,5
6103,36,Gremio,12,2,58%,566,80%,14,2,0,2,5
6101,36,Vasco,13,4,58%,523,80%,8,2,0,0,5
6101,36,Athletico-PR,19,6,42%,366,80%,8,1,0,1,7
6104,36,Ponte Preta,8,3,31%,245,80%,15,1,1,0,0
6104,36,Fluminense,20,10,69%,529,80%,16,2,0,5,9
6105,36,Palmeiras,21,8,71%,694,80%,10,2,0,1,3
6105,36,Avai,9,4,29%,284,80%,9,2,0,6,2
6106,37,Sport,21,8,46%,407,80%,19,2,0,0,6
6106,37,Fluminense,12,5,54%,470,80%,9,4,0,2,4
6111,37,Cruzeiro,21,6,67%,572,80%,16,3,0,2,11
6111,37,Vasco,9,4,33%,295,80%,20,2,0,1,3
6112,37,Gremio,10,4,51%,524,80%,14,2,0,1,4
6112,37,Atletico-GO,15,2,49%,506,80%,16,3,0,0,7
6107,37,Athletico-PR,14,2,63%,459,80%,15,1,0,0,9
6107,37,Avai,13,5,37%,274,80%,19,3,0,2,5
6109,37,Vitoria,24,10,68%,444,80%,19,6,0,3,10
6109,37,Ponte Preta,9,7,32%,204,80%,11,3,1,0,3
6110,37,Sao Paulo,9,3,62%,485,80%,12,1,0,1,8
6110,37,Coritiba,12,7,38%,281,80%,16,4,0,0,4
6108,37,Corinthians,19,5,58%,508,80%,15,4,0,0,7
6108,37,Atletico-MG,9,3,42%,376,80%,10,1,0,4,7
6113,37,Santos,3,2,42%,398,80%,17,4,0,0,1
6113,37,Flamengo,28,9,58%,512,80%,14,3,0,0,7
6114,37,Chapecoense,9,4,38%,283,80%,21,3,0,1,5
6114,37,Bahia,14,3,62%,431,80%,16,4,1,1,9
6115,37,Palmeiras,11,6,63%,533,80%,19,3,0,0,8
6115,37,Botafogo-RJ,14,4,37%,315,80%,17,4,0,1,4
6119,38,Sport,9,4,47%,429,80%,19,3,0,6,10
6119,38,Corinthians,9,4,53%,504,80%,18,2,0,1,0
6116,38,Atletico-MG,22,8,63%,492,80%,17,7,1,4,7
6116,38,Gremio,9,5,37%,298,80%,20,1,0,1,2
6117,38,Botafogo-RJ,13,6,44%,348,80%,13,1,0,3,4
6117,38,Cruzeiro,8,2,56%,439,80%,28,5,1,1,5
6118,38,Santos,20,5,57%,576,80%,17,2,0,3,3
6118,38,Avai,14,4,43%,426,80%,11,1,0,0,7
6120,38,Flamengo,12,3,56%,472,80%,13,3,0,2,2
6120,38,Vitoria,18,4,44%,366,80%,17,2,2,0,4
6121,38,Atletico-GO,11,4,37%,284,80%,16,1,0,2,4
6121,38,Fluminense,17,9,63%,462,80%,18,4,0,1,13
6122,38,Bahia,10,3,39%,299,80%,29,4,1,2,0
6122,38,Sao Paulo,13,3,61%,450,80%,20,4,1,1,8
6123,38,Coritiba,13,4,53%,350,80%,11,2,0,4,6
6123,38,Chapecoense,15,8,47%,313,80%,18,3,0,0,12
6124,38,Ponte Preta,10,1,51%,326,80%,16,5,0,0,4
6124,38,Vasco,14,8,49%,333,80%,18,5,0,2,5
6125,38,Palmeiras,17,1,65%,613,80%,14,5,0,1,5
6125,38,Athletico-PR,10,6,35%,332,80%,16,3,0,2,6
6126,1,Gremio,6,2,60%,649,86%,15,1,1,3,4
6126,1,Cruzeiro,12,2,40%,425,81%,20,3,0,0,7
6127,1,Vitoria,21,6,66%,545,88%,24,3,0,2,4
6127,1,Flamengo,10,5,34%,286,72%,10,2,1,2,5
6128,1,Ceara,10,2,46%,472,85%,5,1,0,0,2
6128,1,Santos,22,3,54%,532,90%,7,0,0,1,4
6129,1,Sport,15,5,62%,580,85%,12,3,0,3,6
6129,1,America-MG,14,4,38%,363,76%,11,1,0,4,2
6130,1,Vasco,19,7,67%,596,88%,11,4,0,3,9
6130,1,Atletico-MG,11,6,33%,321,78%,18,3,0,3,3
6131,1,Internacional,13,4,45%,412,75%,16,2,0,1,4
6131,1,Bahia,12,2,55%,491,82%,18,0,0,1,3
6132,1,Corinthians,11,2,65%,515,84%,14,0,0,0,6
6132,1,Fluminense,13,3,35%,293,73%,15,0,0,0,2
6133,1,Chapecoense,14,1,30%,271,77%,16,3,0,1,9
6133,1,Athletico-PR,18,8,70%,646,92%,10,1,0,3,3
6134,1,Parana,7,1,48%,446,84%,15,2,0,2,7
6134,1,Sao Paulo,10,5,52%,480,86%,20,4,0,3,7
6135,1,Botafogo-RJ,13,3,46%,409,80%,7,1,0,0,8
6135,1,Palmeiras,7,4,54%,498,81%,23,4,0,0,3
6136,2,Bahia,12,5,54%,395,84%,29,4,0,2,7
6136,2,Santos,8,2,46%,352,80%,21,3,0,5,6
6137,2,America-MG,18,5,51%,345,79%,17,1,0,0,12
6137,2,Flamengo,14,5,49%,345,82%,15,1,0,1,6
6138,2,Corinthians,9,4,52%,467,82%,16,1,0,1,2
6138,2,Parana,17,6,48%,413,84%,16,1,0,2,5
6139,2,Ceara,14,3,51%,497,85%,12,1,0,1,7
6139,2,Sao Paulo,11,3,49%,476,86%,7,1,0,1,7
6140,2,Atletico-MG,12,5,61%,497,86%,22,2,0,6,6
6140,2,Vitoria,11,3,39%,321,78%,19,4,0,1,5
6141,2,Fluminense,3,1,31%,273,69%,13,3,1,0,1
6141,2,Cruzeiro,16,6,69%,576,85%,19,2,0,3,7
6142,2,Vasco,17,4,64%,559,84%,8,2,0,2,3
6142,2,Chapecoense,10,2,36%,306,75%,13,1,0,2,3
6143,2,Internacional,7,2,56%,483,81%,15,2,0,2,9
6143,2,Palmeiras,13,2,44%,390,79%,14,2,0,0,8
6144,2,Athletico-PR,7,1,51%,602,85%,15,2,1,1,4
6144,2,Gremio,22,6,49%,587,86%,9,3,0,3,7
6145,2,Botafogo-RJ,10,1,49%,375,77%,15,3,0,0,7
6145,2,Sport,20,11,51%,391,77%,14,1,0,2,10
6146,3,Botafogo-RJ,19,6,56%,464,85%,14,1,0,0,10
6146,3,Gremio,9,1,44%,388,79%,12,1,0,2,4
6149,3,Chapecoense,7,0,28%,237,71%,17,6,0,2,1
6149,3,Palmeiras,16,4,72%,589,85%,17,4,0,2,14
6151,3,Corinthians,5,1,42%,413,80%,15,3,0,0,0
6151,3,Atletico-MG,18,5,58%,556,88%,25,4,0,2,10
6152,3,Sao Paulo,14,3,45%,316,73%,16,2,0,0,8
6152,3,Fluminense,12,2,55%,370,80%,17,3,0,2,7
6147,3,Athletico-PR,9,2,66%,640,88%,12,2,0,1,2
6147,3,Bahia,23,7,34%,334,83%,22,2,0,2,8
6148,3,Ceara,8,1,48%,401,88%,18,1,0,1,2
6148,3,Flamengo,18,7,52%,431,86%,12,2,0,3,5
6150,3,Sport,10,3,30%,261,63%,15,1,0,3,1
6150,3,Parana,28,12,70%,575,85%,14,1,0,2,8
6153,3,Cruzeiro,8,0,41%,350,77%,14,3,0,1,4
6153,3,Internacional,22,6,59%,462,83%,15,4,0,5,18
6154,3,Vitoria,14,5,60%,445,79%,12,2,0,3,7
6154,3,America-MG,15,8,40%,305,68%,14,1,1,0,8
6156,4,Vasco,18,7,67%,557,86%,14,4,0,5,3
6156,4,America-MG,4,1,33%,282,70%,24,4,0,0,3
6157,4,Atletico-MG,9,5,62%,535,87%,14,4,0,2,7
6157,4,Sao Paulo,7,2,38%,317,77%,17,4,0,2,6
6158,4,Ceara,4,3,38%,380,82%,20,4,0,3,2
6158,4,Corinthians,14,4,62%,585,89%,12,2,0,2,12
6159,4,Internacional,11,4,42%,345,82%,15,4,1,0,6
6159,4,Flamengo,17,7,58%,470,86%,12,5,0,1,6
6160,4,Botafogo-RJ,7,1,48%,395,80%,12,4,0,1,6
6160,4,Cruzeiro,23,6,52%,417,82%,19,1,0,5,8
6161,4,Athletico-PR,9,4,62%,619,89%,10,1,0,3,3
6161,4,Palmeiras,15,6,38%,389,77%,15,2,0,1,6
6162,4,Fluminense,18,4,66%,517,84%,7,1,0,1,9
6162,4,Vitoria,7,1,34%,274,72%,18,2,0,3,3
6163,4,Santos,8,2,36%,370,83%,22,3,0,1,1
6163,4,Gremio,18,8,64%,657,90%,15,1,0,0,8
6164,4,Bahia,7,1,53%,393,78%,21,1,1,0,7
6164,4,Sport,20,9,47%,343,76%,18,1,0,1,9
6165,4,Parana,18,3,47%,338,71%,16,2,1,1,4
6165,4,Chapecoense,13,2,53%,373,73%,10,1,0,0,6
6166,5,Gremio,11,1,78%,721,89%,13,3,0,0,11
6166,5,Internacional,5,1,22%,212,65%,24,4,0,0,1
6167,5,Sport,10,4,44%,389,82%,16,3,0,2,4
6167,5,Cruzeiro,15,5,56%,481,86%,18,2,0,4,7
6169,5,Vitoria,9,3,37%,289,69%,19,3,0,1,2
6169,5,Vasco,20,7,63%,472,80%,16,2,0,1,7
6170,5,Palmeiras,10,4,47%,366,74%,21,3,0,2,3
6170,5,Corinthians,11,5,53%,409,79%,15,2,0,0,10
6171,5,Sao Paulo,10,4,52%,392,76%,14,3,0,1,3
6171,5,Bahia,11,5,48%,378,78%,20,5,0,1,3
6172,5,Chapecoense,11,3,42%,327,79%,18,2,0,1,3
6172,5,Flamengo,14,4,58%,437,82%,17,3,0,3,7
6168,5,Atletico-MG,23,11,37%,358,79%,16,2,0,0,10
6168,5,Athletico-PR,18,8,63%,607,88%,15,2,0,1,6
6173,5,Parana,14,4,43%,419,86%,14,2,0,0,5
6173,5,Santos,10,5,57%,545,87%,12,1,0,4,6
6175,5,Ceara,24,9,65%,516,84%,16,1,0,2,8
6175,5,America-MG,11,4,35%,287,68%,18,3,0,3,2
6174,5,Botafogo-RJ,8,5,41%,328,77%,12,2,0,2,5
6174,5,Fluminense,22,9,59%,465,84%,12,2,0,2,9
6176,6,Cruzeiro,11,2,31%,260,75%,15,1,1,1,6
6176,6,Atletico-MG,18,5,69%,588,86%,13,3,0,0,3
6177,6,Vasco,16,7,39%,298,76%,24,3,2,0,11
6177,6,Flamengo,11,3,61%,462,82%,16,2,2,3,6
6178,6,Bahia,13,4,47%,393,80%,13,2,0,1,4
6178,6,Palmeiras,14,6,53%,438,80%,17,3,0,4,5
6179,6,Vitoria,14,3,41%,351,77%,11,4,0,0,7
6179,6,Ceara,16,6,59%,508,84%,17,0,0,1,4
6181,6,America-MG,14,2,43%,422,81%,20,2,0,1,5
6181,6,Botafogo-RJ,9,1,57%,553,85%,11,4,0,5,2
6182,6,Gremio,8,2,75%,719,90%,18,1,0,1,9
6182,6,Parana,6,0,25%,246,71%,16,2,0,0,1
6183,6,Sport,14,5,44%,436,85%,18,2,0,1,3
6183,6,Corinthians,5,2,56%,562,88%,17,3,0,2,5
6180,6,Santos,7,1,61%,557,82%,6,2,0,1,2
6180,6,Sao Paulo,14,1,39%,341,75%,13,3,1,2,4
6184,6,Athletico-PR,18,3,68%,612,87%,18,2,0,1,6
6184,6,Fluminense,14,6,32%,294,75%,13,1,0,2,3
6185,6,Internacional,13,3,49%,450,82%,14,1,0,2,2
6185,6,Chapecoense,10,2,51%,462,81%,15,2,0,0,2
6186,7,Chapecoense,16,5,55%,445,82%,14,1,0,0,6
6186,7,Fluminense,11,5,45%,387,79%,21,1,0,1,1
6187,7,Palmeiras,16,5,61%,501,79%,17,3,0,4,9
6187,7,Sport,13,6,39%,324,70%,10,2,1,0,3
6188,7,Atletico-MG,18,3,68%,599,86%,15,1,0,0,14
6188,7,Flamengo,7,4,32%,306,78%,13,4,0,4,1
6189,7,Parana,15,2,31%,296,79%,8,3,0,1,10
6189,7,Athletico-PR,6,1,69%,673,90%,14,1,0,1,4
6190,7,Corinthians,4,2,45%,437,81%,10,1,0,0,2
6190,7,Internacional,19,7,55%,500,87%,13,3,0,2,12
6191,7,Vasco,6,1,48%,442,79%,16,5,1,2,2
6191,7,Bahia,14,6,52%,460,83%,20,1,0,3,4
6193,7,Botafogo-RJ,8,3,59%,497,80%,10,1,0,6,6
6193,7,Vitoria,6,1,41%,359,72%,18,4,0,2,1
6192,7,Cruzeiro,17,4,45%,407,82%,12,4,0,0,7
6192,7,Santos,16,6,55%,496,84%,12,1,0,0,5
6194,7,Ceara,11,1,40%,411,83%,15,4,0,1,6
6194,7,Gremio,11,5,60%,638,89%,13,2,0,0,3
6195,7,Sao Paulo,12,6,44%,337,73%,19,3,0,5,7
6195,7,America-MG,12,4,56%,427,80%,22,4,0,2,9
6197,8,Vitoria,22,6,45%,333,76%,14,3,0,2,10
6197,8,Internacional,11,3,55%,415,79%,12,2,0,2,4
6196,8,Vasco,13,4,51%,399,78%,24,3,1,0,4
6196,8,Parana,10,2,49%,392,80%,18,3,1,4,2
6198,8,Atletico-MG,13,7,60%,540,86%,10,2,0,5,3
6198,8,Sport,15,6,40%,355,81%,14,4,0,3,1
6199,8,Chapecoense,20,5,47%,342,80%,17,2,0,1,9
6199,8,Ceara,9,3,53%,414,79%,13,3,0,1,2
6200,8,Botafogo-RJ,11,3,60%,467,81%,16,3,0,1,3
6200,8,Sao Paulo,15,7,40%,326,72%,19,2,0,3,3
6201,8,Fluminense,6,3,30%,278,68%,13,5,0,0,0
6201,8,Gremio,20,6,70%,632,88%,19,1,0,2,8
6202,8,Cruzeiro,8,1,51%,439,79%,26,3,0,3,3
6202,8,Palmeiras,6,4,49%,439,80%,18,6,0,1,3
6203,8,Bahia,17,7,43%,440,86%,7,2,0,2,5
6203,8,Flamengo,16,6,57%,588,85%,10,0,0,0,4
6204,8,America-MG,13,6,40%,409,79%,13,2,2,1,4
6204,8,Corinthians,12,3,60%,619,88%,14,2,0,2,1
6205,8,Athletico-PR,17,9,42%,446,82%,14,1,0,2,4
6205,8,Santos,17,3,58%,610,89%,6,1,0,1,7
6206,9,Sport,11,3,44%,396,73%,14,3,0,2,3
6206,9,Internacional,18,3,56%,457,74%,14,3,0,2,14
6207,9,Atletico-MG,22,5,72%,568,87%,15,2,0,0,6
6207,9,Chapecoense,7,3,28%,225,72%,19,3,1,6,3
6208,9,Botafogo-RJ,13,5,27%,238,65%,16,4,0,0,7
6208,9,Vasco,14,4,73%,668,87%,12,2,0,0,4
6209,9,Palmeiras,8,3,48%,303,77%,22,4,0,2,5
6209,9,Sao Paulo,8,3,52%,326,77%,23,4,0,0,9
6210,9,Flamengo,19,4,53%,462,87%,14,3,0,1,8
6210,9,Corinthians,15,2,47%,417,85%,18,1,0,0,7
6212,9,Athletico-PR,7,2,58%,548,83%,15,2,0,4,5
6212,9,America-MG,21,7,42%,391,78%,9,1,0,1,9
6213,9,Vitoria,14,6,43%,329,81%,16,4,0,0,11
6213,9,Santos,21,10,57%,447,87%,12,0,0,5,8
6211,9,Gremio,10,4,43%,372,80%,16,5,0,4,1
6211,9,Bahia,15,2,57%,467,81%,18,2,0,0,5
6214,9,Ceara,9,4,42%,405,84%,13,2,0,1,1
6214,9,Cruzeiro,13,7,58%,563,88%,15,4,0,4,6
6215,9,Parana,12,5,39%,323,75%,14,6,0,2,4
6215,9,Fluminense,13,4,61%,487,83%,16,3,0,3,7
6216,10,Sao Paulo,9,3,48%,397,76%,30,4,0,0,6
6216,10,Internacional,13,3,52%,449,77%,8,2,0,1,3
6218,10,Botafogo-RJ,18,4,57%,463,85%,17,0,0,2,4
6218,10,Ceara,7,2,43%,365,80%,17,3,0,2,4
6217,10,Chapecoense,11,3,53%,403,77%,15,2,0,1,5
6217,10,Vitoria,14,6,47%,369,73%,20,3,0,2,3
6220,10,Athletico-PR,10,3,67%,573,87%,20,4,0,2,6
6220,10,Sport,10,3,33%,291,77%,13,2,0,0,1
6219,10,Santos,19,7,49%,421,84%,15,2,0,3,11
6219,10,Corinthians,14,4,51%,425,87%,12,3,0,2,8
6221,10,Palmeiras,9,3,47%,414,81%,30,5,0,1,7
6221,10,Gremio,14,5,53%,449,83%,13,2,0,0,5
6222,10,Cruzeiro,18,3,66%,533,85%,8,1,0,1,12
6222,10,Vasco,5,3,34%,297,66%,14,1,0,3,1
6223,10,Parana,12,2,46%,412,75%,17,4,0,1,3
6223,10,Bahia,10,4,54%,457,81%,18,2,0,2,6
6224,10,Fluminense,11,3,53%,409,86%,16,5,0,0,10
6224,10,Flamengo,9,8,47%,383,82%,7,2,0,1,7
